stimulus,70,119,6,56,118,103,102,110,51,98,88,123,53,9,19,4,117,31,52,65,1,3,8,10,12,13,15,17,20,21,22,23,29,35,38,42,45,46,50,54,58,59,60,62,66,67,68,72,78,81,83,85,86,87,90,93,95,105,113,114,120,121,122,126,127,131,133,136,137,139,140,142
70,0.0,12.474607257166252,14.710942117834673,13.245094120343602,12.371400709860026,12.918498062888135,11.958554433818815,13.430165936089864,12.949261501043244,11.836653876185899,12.512300729479922,12.7738369098663,13.802539062829526,12.91348602879505,15.407102437281713,11.658017296167175,17.597050498192086,6.113581513376382,18.77200496001837,15.193493140348354,6.4592490314440685,11.849108830925713,13.112876606054895,6.7363173157444365,12.125012673681788,12.27124615187382,13.375299314843474,11.728127355848226,13.671887353872942,12.068213287673219,13.412631165939807,15.581284769928525,12.841227762892984,13.140050373413002,11.10344697005981,11.963001717866982,7.596746570174177,7.7035512186408575,12.584259015622376,12.213353029082079,13.431217665855627,12.231487031931016,13.13459705991758,12.85281010271635,12.899517263997119,11.925839634058772,11.344605115404988,13.50062282991559,7.943584905905846,12.478157190801006,6.873995227517885,5.979277216909409,11.772822666496886,9.386002480009187,13.308345692812418,10.743121049855993,12.275319552943095,12.250243067920428,12.083348409276267,12.015499922207116,6.185700354930011,11.628094624279965,13.774316770665108,12.926529673802968,7.11787005803769,6.237303628583125,12.508599952943603,14.314662266255366,11.6660969607981,11.901443490056648,12.15512779564546,10.240166515530639
119,12.474607257166252,0.0,7.3474300761606735,7.3516165884449025,6.6712447692714605,11.082668487252848,4.561606151381925,11.295091561733168,10.821586069659816,5.58610241997409,7.1175842228309,4.946703111208499,10.061614295770148,7.816316976813819,10.487753823417055,8.292354919643367,19.016872008923702,14.282666293941826,21.486542528327256,19.501635003325998,9.874147328211935,7.8861441993459165,11.986122220858453,9.75265098154859,8.487406815262784,5.192296108560274,13.442791614692783,10.534566741979503,13.816008667472456,5.620814268031349,7.9607855768425635,17.98362372456865,13.636923834854555,13.204308441915284,5.938224369762168,11.707346155572038,14.50014615651491,8.570863542394601,11.985604945470723,6.476429235996133,16.766812230417944,5.973125907950288,3.6737150380803367,10.805950675148976,7.053779187789101,9.508436004461853,6.997201131574473,14.50907835651466,11.005523874371635,6.971350467105629,8.358709425683458,7.242947080697409,5.9459888328543355,14.850812283048416,14.368904297163942,12.796690394353575,10.7506604809964,5.9096879746233775,8.72249869178792,3.73126423383641,7.8611562517900095,6.620501493485865,7.529168015642098,7.859073885581762,8.038836611730597,6.237303628583125,6.517480552025075,12.930941982498432,5.647545780866583,4.224088175358937,8.537239065429498,9.918832221045879
6,14.710942117834673,7.3474300761606735,0.0,5.761758766906519,11.310690416492825,14.567134455448748,9.076145112631648,14.429674027551062,14.426078181050752,8.276054966384214,11.383496368767128,10.53060592475791,11.938785447980212,11.460516781076114,14.721860747523312,12.214140670507625,21.61109051626489,16.943107287121258,24.236420761459172,21.79596436354693,13.137150150184418,11.092861186534055,15.42981326865839,13.298962602778756,12.497439712776298,10.577567729782158,16.694288066645456,12.118210380729586,16.97848445448727,10.091562067025965,12.323494865846632,20.95175217418606,17.001265350933977,16.633762183763317,9.701434045981594,13.766046766268348,16.97136947373993,12.539050982975208,15.80293996057005,11.095910657367986,19.52434495409069,10.079019284061701,3.673715038080336,14.204742246618304,11.941017328470904,13.042301398226705,10.635205675827782,17.71151730046418,14.427793424502953,11.199872753829343,10.04892960044363,10.660316975271535,7.283567227724374,17.71470891958562,17.743567982930028,15.857131896805706,14.108851357905548,6.568446052892373,11.926178960909374,9.376476269439987,11.571900404213261,11.477406827488903,12.380241013334727,8.484697933298813,12.221781901406743,9.81296676872186,10.312066007842814,16.53113028526419,9.960187612979084,8.927434593955127,12.357050638656965,10.897982181773463
56,13.245094120343602,7.3516165884449025,5.761758766906519,0.0,9.050677288204383,12.565251746309055,7.944050998367468,11.831288287584261,12.46054628257345,5.550132033586638,9.744129287968532,8.411598175473825,7.968972834974177,8.956792291485263,11.73891566223477,9.651269747278263,18.799469062252445,15.382117955703052,21.98153171516211,20.317452463156847,11.177528206282036,7.4510014123894805,12.580185221394846,11.118166582136135,10.569300117719912,8.295005803398265,14.178554873222323,10.55186132797093,14.29340438223037,8.653752136134429,9.318977726558128,18.167502405058325,14.45391759523532,14.396384962779505,6.874165414669404,10.990765857581053,15.37547195936589,9.862688690853405,13.324991383412607,9.099054190215943,17.12477310139723,8.148173994201814,5.488705047162183,11.853215593105386,9.2630667906528,10.645318054999409,8.236490796823544,15.082162069644053,12.51032766227346,8.767497486309757,7.691058977851527,9.138844359330125,6.518539422853326,15.531036180692537,15.372142608014574,13.645438176247106,11.515895821829378,2.7750660167933194,8.734726706122338,7.629858234100617,9.508456758854635,9.192584046269767,9.681709943888848,3.9844864174870884,10.201614986717917,8.708354368363365,6.837713926999108,13.30425303789626,8.06957564911126,6.386328341285512,9.998955681498645,10.209424749028676
118,12.371400709860026,6.6712447692714605,11.310690416492825,9.050677288204383,0.0,8.547679175799443,4.458943535790085,7.872902767546706,8.186835748767985,5.870663430151411,4.749155849809983,5.487349211419161,8.065320703744396,4.098990896094334,8.905929366061025,7.708452171240414,15.415101426108334,12.72640000428105,17.923023036324768,17.449297601095125,8.446022102620207,6.279050137008151,7.707550713054168,8.33223222502925,5.753429564454554,2.743674605709581,9.39913434884719,8.816587400891754,10.197681120402263,4.13252398439147,5.088110007548708,13.826941463067165,10.539253129544543,9.491186541054214,5.6763655166805,8.987648353810595,13.07876954060669,7.53915547792812,8.732520439552935,2.3745779249049916,13.461057437702312,3.6150593552339485,8.527744722587538,7.686934469632939,4.512686305823585,7.117237815573054,5.054668670117809,10.368062959137712,8.663930015236785,2.0494954480471668,7.923737755712331,7.121454237232214,6.888172249173837,12.208444314798603,10.545416560178545,9.64568021618552,7.287360952490821,7.105542403300868,5.739984198067793,4.034830977753284,6.185700354930013,4.665859419344296,6.646069113612488,7.589858147791315,6.813722126807278,7.737866281643294,5.215819734570718,9.479584634770953,4.620528003638131,4.721605679623924,5.084933406588296,9.871111214063552
103,12.918498062888135,11.082668487252848,14.567134455448748,12.565251746309055,8.547679175799443,0.0,8.606243187452169,5.8081828825852435,3.8131631320726136,9.82493737955224,7.669862720010104,10.920927837715087,11.404018182943927,8.73515313658375,13.436523543481927,10.771034666841492,14.331976193308812,12.658049442280438,18.41631368224606,18.840561864171104,6.459249031444067,10.011246846092453,8.934642827482312,9.841547115059784,3.8349313600050525,9.414722073565006,11.271967038873854,11.350329735799749,7.165988096654406,7.893448744603361,10.307848657998797,13.566035989868025,12.17933743800301,10.8250499226204,9.568226305797875,11.301599285469884,14.255406810322825,10.694352583932856,11.39287814393693,7.765705788700215,13.79617898000527,8.361331430556868,12.410370314366821,2.9040914412926213,9.439956973123017,8.585172447366011,5.5081752707152996,10.116118434010462,6.924892010948091,8.3953813620595,9.995173603538797,9.204659198718549,7.283567227724373,12.842393015599745,9.691579056895797,10.205867642249022,8.005519760713291,10.931902011203796,6.261509536257852,9.378182922421466,9.039486537720984,5.460463918857542,11.805098895299885,11.31779391362911,9.494057102352379,10.293328419148972,10.211940245082223,11.151901774702164,6.81068948425692,9.89463211186342,4.3675765682918755,12.838149133194303
102,11.958554433818815,4.561606151381925,9.076145112631648,7.944050998367468,4.458943535790085,8.606243187452169,0.0,8.884121282012703,8.485069412897461,5.4330499623682345,4.069680522598062,5.904821214118455,9.437408586821471,4.592732419355486,10.618098582373317,7.588116976871641,17.39518727285197,12.704349138713436,19.44264983342716,18.288102248833198,8.174064161962281,7.107302878197681,10.091135756800414,8.25986386241875,5.532464382428523,4.454974205426792,10.903228776594794,9.129375580716571,11.70378552555482,2.034840261299031,6.6894555547929055,15.876361146547298,11.770575075591083,10.746044387797866,5.369119020834699,9.988260873084707,13.45437830424504,8.278334340166507,10.345327845015284,3.547339592461234,15.121904973494896,2.2963662096777426,6.1722077259209875,8.250076925589838,5.83801906863514,8.443342952765331,5.055928049191166,12.014997915109884,8.790299197171517,4.03574685455065,7.28710014002177,5.979277216909407,5.017127105503366,13.130681086341179,11.919849453839497,10.79351665872356,8.697593636425983,6.21385529937455,6.887751568287072,2.9524106070592278,6.571279321411069,4.9649271371279955,7.9537670685090625,7.759521991624111,6.965944322727928,6.557719181112464,6.449059853578625,11.792384780180925,4.239476084368718,4.711495270815144,5.33896819233741,9.468343643447401
110,13.430165936089864,11.295091561733168,14.429674027551062,11.831288287584261,7.872902767546706,5.8081828825852435,8.884121282012703,0.0,5.280837642749649,10.207371300464283,8.494720959552268,9.920001889298858,10.537872880310598,7.1285111199152675,11.446942400387456,10.991471259269465,13.463522294207142,13.239708415055235,18.34251311563312,18.993803784024053,8.082714561582717,9.649935585290377,7.887849978455902,10.333755733454252,6.183925755792693,8.52448047645445,10.628133186792365,11.201813118315041,7.493285332929191,8.450051637598454,8.291820782037137,13.061828617619394,12.222048749305882,11.06761219607902,9.888381977866471,10.835896401977156,14.58959941797595,9.81612053288494,10.863293589114548,7.837909208615806,13.459714162753762,7.719996314842625,12.4258243502651,2.9040914412926213,8.42767437461034,8.000775445313277,6.390933308858024,9.17125655781656,7.884128204701446,7.2248669742379406,9.923821971852178,9.690032403225395,8.241655714035147,13.050345960138467,9.962118753651172,9.496901892012026,7.378948888267499,10.695041575757154,6.031383365665357,8.941492930485719,9.105662449712018,6.021133342775213,10.206684522556229,10.470766050371768,9.340173349703853,10.727081088268424,9.184289681571531,9.356362614004881,5.647545780866584,9.555320409561594,4.816596777005905,12.873384237621503
51,12.949261501043244,10.821586069659816,14.426078181050752,12.46054628257345,8.186835748767985,3.8131631320726136,8.485069412897461,5.280837642749649,0.0,10.03888618902332,7.044874065940884,10.233434183841783,11.50468082507442,8.34312165238676,12.519399030739278,10.585998637787393,14.245658110353746,12.558516634414138,18.21249095991859,18.58536384051572,7.027794475999435,9.970064101139132,8.693399179428875,9.676011651875456,4.168756805383584,8.851326287294347,10.953389378637704,11.092892160921338,7.575493953073292,7.528130703190784,9.539482524112682,13.381743452751953,11.94267385355248,10.433146348006606,9.576009869640389,11.076239712847787,14.101028430647238,10.142221718066278,10.899221818227812,7.258694425975643,13.576658646642151,8.094982591405408,12.211185290274,3.5749101444722635,8.521273934287196,8.34340426799067,5.019443094511659,9.781568879162776,6.279258317207069,8.007218471501139,9.86602192667922,9.169958132150475,7.633847052306752,12.711886470505476,9.106245479959297,9.821423119905472,7.862534826949256,10.969103581906673,5.75234041253721,8.924296088525908,8.893308586733735,5.4603139034550585,10.962947080288084,11.310849449195059,9.03384954649835,10.173057194746917,9.907825383670753,10.546521865834704,6.371986526122334,9.631039430422835,4.795646036695058,12.56971458509765
98,11.836653876185899,5.58610241997409,8.276054966384214,5.550132033586638,5.870663430151411,9.82493737955224,5.4330499623682345,10.207371300464283,10.03888618902332,0.0,6.873892937778243,6.322747834678508,6.65037627090334,7.16587392861435,10.456433320542187,7.673678782500508,16.732175884198877,13.530652075907632,19.848900591157392,18.47559530988119,8.751913316421934,5.36172355298031,9.889836271174556,8.928454161125208,7.561957470134965,5.44914344677297,11.915946788377944,9.186127987923342,11.700263533978706,5.85180682505925,7.627160992336605,15.771066517609885,12.13179550097483,11.781452938102559,3.8368393912502534,9.570500300286158,13.528356887224422,8.08560356482822,10.84260266689481,5.934553588403368,14.859510890465408,5.929636815037029,6.029314293143872,9.587813337223624,6.90818420923565,8.073089234125739,5.01944309451166,12.844169685982123,10.124218772008987,6.221477922800168,6.912949254403915,7.004316340832715,5.427788555073537,13.37705394608241,12.824014135816713,11.514246823545218,8.893465904374962,2.775066016793319,6.278053042836603,5.102044457331274,7.001617182222313,6.1997258921167,8.00712270582803,4.651838674790896,7.8688323716373025,6.837506933115118,4.661212090770492,11.226905794826262,5.983536680676994,3.1613739173392528,7.407013349290432,9.281936128648288
88,12.512300729479922,7.1175842228309,11.383496368767128,9.744129287968532,4.749155849809983,7.669862720010104,4.069680522598062,8.494720959552268,7.044874065940884,6.873892937778243,0.0,7.251464810317803,9.6895691787257,5.1442263271402044,11.058153893803173,7.7039711321514615,16.560673529178548,12.42197254585172,18.089996801118335,17.533684853922406,8.122212370663627,7.335605986893966,9.433920527469363,8.097137422981126,3.834931360005052,5.481000022670613,9.807191765683461,9.031332354059437,10.732658829037907,2.034840261299031,7.225173171010465,14.577592491780704,10.679322986261669,9.044998400559168,6.211235879298154,9.502688345220493,13.201641132804383,8.948492452014802,9.513143446975807,2.3745779249049916,14.177143722029337,4.029811938723503,8.75361726330295,7.553793223463269,5.529076946901586,8.48808583861029,4.821360636113132,10.751380719389987,7.908143982832889,4.506477704787551,8.091621626996616,7.127989093273567,6.415219427267253,12.40184600573516,10.272069445512903,9.980182805047233,8.352303190355737,7.962301077752627,6.218486995679093,5.084908291500431,7.161926174876622,5.088084296706766,8.768705706055156,8.862379545801424,7.337250978085386,8.043934410590468,7.270510448013698,11.386895870345116,5.432805106746419,6.318448224241814,4.85481248293169,9.987043177685223
123,12.7738369098663,4.946703111208499,10.53060592475791,8.411598175473825,5.487349211419161,10.920927837715087,5.904821214118455,9.920001889298858,10.233434183841783,6.322747834678508,7.251464810317803,0.0,9.027829020892659,6.705033546412224,6.494014153896355,7.653093528464153,17.282244719759706,14.086776777839631,19.941510959517153,18.789145149931443,9.97481273348078,6.872221100250869,10.246323924538034,9.34017709421155,8.439105688992084,2.7436746057095798,11.85901147009146,10.36473527949084,12.554677944643926,6.291641506315092,4.625479291263862,16.122164178709706,12.201033221089558,11.971290847514819,5.8781080165242106,10.649529917837667,14.155948713564715,6.582314428619409,9.970755479758578,5.975679987267035,15.362368859526587,5.885481836320511,7.361085804789645,10.020119962393043,4.099669374276807,8.435791122420264,6.866975222682531,12.803249648695619,10.59014365236079,5.7735436710673484,8.685835810465667,7.954065340983252,7.875900674131358,13.86796098276397,12.971885388427667,11.641651984488332,9.545853183334895,6.903989471727341,7.7474522128915275,2.9524106070592273,7.6405540704180215,5.460463918857544,3.247007076948178,7.762229598312208,7.043388388919817,7.410562325492919,4.51391451044633,10.090399452691752,5.43538234442457,3.1613739173392545,7.9395431082433525,10.639398604696481
53,13.802539062829526,10.061614295770148,11.938785447980212,7.968972834974177,8.065320703744396,11.404018182943927,9.437408586821471,10.537872880310598,11.50468082507442,6.65037627090334,9.6895691787257,9.027829020892659,0.0,8.605459941696092,9.6909603147154,9.551616793446545,15.05073918947485,14.982960118062431,19.406954523805084,18.835904973009146,10.888478295827852,4.7758083967232725,9.294123740709454,10.79798992930317,9.86220017324548,8.108501532363686,12.027776115842043,10.617495848803006,11.266623497386522,9.345353977402775,7.862222182304034,14.60587463568973,12.437041261453391,12.387365390310281,7.280735364128577,9.9634467846538,14.660837012774207,9.103169603107418,11.38638772932924,8.592435867688133,14.170618586273411,8.734186456243313,10.41101137852887,10.588458371257913,7.958048721928722,8.571467840590289,7.943411341273593,12.638290134192156,11.789584487119473,8.084011246876518,9.21110323312101,10.199785618880492,9.123747189840882,13.981163817087905,13.098476081081257,11.946878041999367,9.063475074589487,6.794484888276238,5.752340412537211,8.75022630792288,9.461334601239429,8.715503288080878,8.784369605622185,3.984486417487089,10.1678943428711,10.342588015277139,4.513914510446329,9.571404855507843,8.616649592053275,7.271197675919699,9.109174533547687,11.39723393759712
9,12.91348602879505,7.816316976813819,11.460516781076114,8.956792291485263,4.098990896094334,8.73515313658375,4.592732419355486,7.1285111199152675,8.34312165238676,7.16587392861435,5.1442263271402044,6.705033546412224,8.605459941696092,0.0,9.416961011037237,8.417346295950532,15.860796677447121,12.871532343272793,17.96379849093919,17.697924166643936,8.933566634749857,7.045884181196256,8.647367276257501,8.774929039263963,6.056094771076113,4.8323752203624615,8.981899245469595,8.95375495111274,10.6104901102659,4.431427862587528,4.70848050551862,14.102684871589569,10.840814044833548,9.631643904227246,6.810242095485586,8.981322733972435,13.500991154749677,8.268853407300018,9.187589493640614,3.999221813566635,13.875845685669875,2.2963662096777426,9.095215544705919,7.424657463733475,5.196192616653117,8.119081592872824,5.94002567794273,10.131382761282842,8.843807261072971,2.0494954480471668,7.98735552655403,7.6271816688204,7.125504967626343,12.51523256934279,10.640919171928612,9.582533576826954,7.789794355126478,7.621413731010878,6.2242581594613835,4.930375703177215,7.315533815798638,5.55099282830522,7.501683798535027,7.827062186371968,7.463751728457005,8.661553538125844,6.255420339649993,10.075419241198071,4.90514705053863,6.177323608523448,4.367576568291874,10.174181378103674
19,15.407102437281713,10.487753823417055,14.721860747523312,11.73891566223477,8.905929366061025,13.436523543481927,10.618098582373317,11.446942400387456,12.519399030739278,10.456433320542187,11.058153893803173,6.494014153896355,9.6909603147154,9.416961011037237,0.0,10.681070417267982,16.56598202068953,16.19670403750307,19.887182365162005,19.592404855365867,12.932037239874731,9.0106405264998,10.838234685465927,12.122070423312001,11.692081410118506,7.294939925052267,12.704923238592825,12.620046763610539,13.271570262059566,10.647667239025301,4.708480505518618,15.707327851091595,13.249188863929508,13.307118355076161,9.848339708221967,12.07700904773059,15.903144604551487,7.7035512186408575,10.927952978072911,9.755027031469728,15.469177163957747,9.769252188639982,12.242013718502998,12.138887120604473,5.529076946901586,10.089698461017427,10.384669756899799,13.384853735555216,13.042438494026259,8.93291300118644,11.870774747293193,11.80295113402971,12.065915748140524,15.111001668132825,13.899423747650994,12.932759319676327,10.860007083008997,10.764226770114128,9.603937303753257,8.291042773700203,10.958298353854897,9.029923929559425,3.2470070769481767,9.999114678914616,10.131307949004745,11.609562279931549,6.90420463330712,8.282991010344764,9.413711379801779,8.10927393567036,10.7486713006342,13.473371527155475
4,11.658017296167175,8.292354919643367,12.214140670507625,9.651269747278263,7.708452171240414,10.771034666841492,7.588116976871641,10.991471259269465,10.585998637787393,7.673678782500508,7.7039711321514615,7.653093528464153,9.551616793446545,8.417346295950532,10.681070417267982,0.0,16.19685992599886,12.84751370823427,17.804677844864297,17.18745318049506,9.178255797579736,4.7758083967232725,10.0733765528279,6.423756854117135,8.542627286948196,7.174070488491515,10.642115478461484,9.2868116115033,11.739903927501798,7.3705339250865585,8.384432198512068,14.192486363040238,8.902338922432149,10.313431345391033,3.8368393912502543,9.180405563530178,12.567752329007288,8.102630121754428,9.400650616860247,7.331240189709783,13.748520179051777,7.67739025915514,9.771284922420547,10.487138171085332,7.493165308937981,8.668353680886268,7.76399044493723,11.610234707019524,9.956500530158065,7.806122288278645,8.363636763287111,7.809781509719613,8.919072737445537,11.762691769481531,11.472194795157542,10.859067551637507,9.182089102930783,8.26530008519367,8.28003351698134,7.0255214406033915,7.707263599750293,7.581282738805845,8.705429222575821,8.735792095777594,7.887008591485953,7.964439851012564,7.384184975643352,10.93635351856736,7.930512085064623,6.980924599290288,8.62309272536452,10.175012232969395
117,17.597050498192086,19.016872008923702,21.61109051626489,18.799469062252445,15.415101426108334,14.331976193308812,17.39518727285197,13.463522294207142,14.245658110353746,16.732175884198877,16.560673529178548,17.282244719759706,15.05073918947485,15.860796677447121,16.56598202068953,16.19685992599886,0.0,17.015912262902688,18.787841083619167,18.95801698841682,14.690437906016806,14.887013298972995,7.707550713054169,15.319109591611339,15.004133634997139,16.143819774868,14.88621536380404,16.22220947069601,7.165988096654406,16.860713185088276,15.518650943484552,9.393920541809583,15.113205607449004,15.225223942378113,16.01345228633877,15.244821109701116,16.637930722690804,15.254483665291412,15.04704332190744,15.820935798402537,9.47900849420841,16.486522009857158,20.021092501958357,13.597876304287471,15.613236120041336,9.50843600446185,14.705693911862378,13.528220715440634,14.380922694797105,15.504666394950156,16.196551033473277,16.44301089247662,16.82771630058881,15.59559350761897,13.965570774190672,13.421820845300966,8.697593636425985,17.578164921959743,13.477475370099253,17.085594312547357,15.342029860014739,14.907182693938895,16.613573260258736,16.55585278911815,15.636473590584984,17.226283611525673,15.563577421146137,8.282991010344764,15.47769858338814,16.713065581798002,14.470987573229124,17.159743735947693
